policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
random,miss,False,0.11467286702816641,"[0.11371656114385953, 0.014778706102849204]","[0.2276641980284767, 0.06385632373724698]",3.3000000000000003,3.3651672622520747,0.47913426785747226,81000037,,-6.448440300303647,3.3651672622520747
random,miss,False,0.2590647907484903,"[0.2545239148629981, 0.048292261992708335]","[0.29717678625554833, 0.10101206268687643]",3.1,3.3687982701887003,0.5345965476473831,81000038,,-13.060748864883836,3.3687982701887003
random,miss,False,0.11238357681529533,"[0.0009380133204792557, 0.11237966216718215]","[0.01645358534513007, 0.19621567861561323]",2.3000000000000003,2.4294930231042633,0.44229227362734397,81000039,,-6.134267696024616,2.4294930231042633
random,miss,False,0.26429725190746134,"[-0.2572534406992076, -0.06061109316169255]","[-0.26255820597975893, 0.028967962307424152]",2.7,2.88088241829327,0.4833626040830819,81000040,,-13.29883177356001,2.88088241829327
random,miss,False,0.37679759492581577,"[0.33677897802418344, 0.16898623465497334]","[0.39414436725053514, 0.11286870998168066]",3.1,3.37499136010394,0.521923904220705,81000041,,-16.775,3.37499136010394
random,miss,False,0.6928873756109301,"[-0.2274481116926717, 0.6544923771660294]","[-0.33696157701463975, 0.8126195435867383]",0.30000000000000004,0.40214474596830685,0.5330266456892835,81000042,,-16.075,0.40214474596830685
random,miss,False,0.12042740899392454,"[0.06320998084899823, -0.10250492260403524]","[-0.0774421192977853, -0.006829103868905142]",2.3000000000000003,2.585126575983921,0.4657004672450999,81000043,,-6.365464300862961,2.585126575983921
random,miss,False,0.11652086523267091,"[-0.03359496028829495, 0.11157280438260098]","[0.020236767611960638, 0.2500234276466571]",2.5,2.5718435310783176,0.5222932347206346,81000044,,-6.3011866709346,2.5718435310783176
random,miss,False,0.23636383627446594,"[0.21177101073446947, -0.10498048442869634]","[0.13911211637853116, -0.11388260808685446]",4.9,5.211257956927832,0.48380099003460514,81000045,,-12.122267049183028,5.211257956927832
random,miss,False,0.21665332970343137,"[0.017823806251118818, -0.21591891348908349]","[-0.07287495870722002, -0.22499858910110987]",1.5,1.6393807860955334,0.501462339370203,81000046,,-10.169896947109105,1.6393807860955334
random,miss,False,0.26852315947526656,"[0.18446714173983186, -0.195132162374418]","[0.31111596307180256, -0.16732769242053047]",0.9,1.1825334645469938,0.4586780233884608,81000047,,-13.126813231429562,1.1825334645469938
random,miss,False,0.136365520383306,"[0.13404885442865766, -0.025029178487804705]","[0.1963746471244209, 0.003253267322231211]",3.1,3.336205441036357,0.46185693040636944,81000048,,-7.070747549309857,3.336205441036357
random,miss,False,0.7511771881831729,"[-0.7435133133624321, 0.10702859851271425]","[-0.8335749150786964, 0.11793996100439934]",0.30000000000000004,0.35371543719381693,0.5173195630913666,81000049,,-16.075,0.35371543719381693
random,miss,False,0.20354863046302568,"[-0.03483264667951723, -0.20054608370315613]","[-0.11657546503325598, -0.1972026690590099]",3.2,3.4389474151547073,0.48213675365880615,81000050,,-9.915067279428815,3.4389474151547073
random,miss,False,0.57331012148669,"[0.5090659379815863, -0.2636974899122308]","[0.5881969051452998, -0.4309057952133836]",0.5,0.6554885682214562,0.4852242081595065,81000051,,-16.125,0.6554885682214562
random,miss,False,0.16056480107803067,"[0.08011851969577263, 0.13914768466268368]","[0.15624134462555606, 0.10688095821803846]",3.8000000000000003,3.995254014451018,0.4822478746609897,81000052,,-8.132846338916984,3.995254014451018
random,miss,False,0.11652852968954613,"[0.09479417122621203, -0.06777140498132696]","[0.13595978695636368, -0.08261033224508788]",3.9000000000000004,4.07331129031319,0.5184853727789328,81000053,,-6.651407189087338,4.07331129031319
random,miss,False,0.83471093232494,"[0.18163748344474612, -0.814708638195662]","[0.3254329549797506, -0.9158719192624233]",0.30000000000000004,0.4811580534380616,0.508598076352171,81000054,,-16.075,0.4811580534380616
random,miss,False,0.17337353198327907,"[0.1696081381868502, 0.035936903777974726]","[0.2209394076753509, -0.02566892900582555]",2.7,2.7409758825913686,0.44069374500199027,81000055,,-8.385911307698407,2.7409758825913686
random,miss,False,0.1971202406897187,"[0.06853288745793612, -0.1848232469854658]","[0.16719626508177382, -0.17866490700948398]",2.0,2.149867599465126,0.4899581179232578,81000056,,-9.297085097478103,2.149867599465126
random,miss,False,0.138798001841783,"[0.13039189453074984, 0.04756930897073666]","[0.19264641528975013, 0.1531739007353167]",3.0,3.118406792376804,0.5058689235250345,81000057,,-7.12838090311995,3.118406792376804
random,hit,True,0.08187033246547339,"[-0.058923935147741274, 0.0568394335361633]","[-0.007696711222959313, 0.15535931186916666]",3.0,3.1803446517968346,0.5034438063689199,81000058,,6.422499834813933,3.1803446517968346
random,miss,False,0.3281614729057024,"[0.23867998984233885, -0.22521504112403568]","[0.2805670384384313, -0.3111148363352706]",2.4000000000000004,2.5560002667171347,0.44861004488870726,81000059,,-16.6,2.5560002667171347
random,miss,False,0.43075781493497844,"[-0.13272663881643648, -0.40979987124942874]","[-0.24506874334715506, -0.44719703413277834]",2.1,2.203577035663473,0.5105025913294304,81000060,,-16.525,2.203577035663473
random,hit,True,0.01298851672341118,"[0.00022832123100158253, 0.012986509773214888]","[-0.03259896660828243, 0.10898403434887813]",2.1,2.32608734522765,0.49199758573234914,81000061,,7.454172646089589,2.32608734522765
random,hit,True,0.07294370994774867,"[0.05888776100218368, 0.04304667728281688]","[0.15470968321046752, -0.012550655414187296]",3.7,3.8427027495053236,0.4727417885103519,81000062,,6.418112985068976,3.8427027495053236
random,miss,False,0.13451255429416423,"[0.10982489088031183, -0.07766672779168744]","[0.21031545787389583, -0.019457232879784472]",3.1,3.1503584211962012,0.534827944109343,81000063,,-7.008781143548207,3.1503584211962012
random,miss,False,0.4527967204427604,"[-0.19519694890733852, 0.408562138702285]","[-0.19685414437685933, 0.44835473359180605]",2.0,2.2573960576304204,0.46461323562444945,81000064,,-16.5,2.2573960576304204
