policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
hover,hit,True,0.03305523600407685,"[-0.014687802093259567, 0.029612786038372994]","[-0.036419373742473046, 0.01382661826143466]",4.2,4.408758515680118,0.4962613106621335,82000032,,6.815105107742566,4.408758515680118
hover,hit,True,0.05295186146956802,"[0.007361989600630156, -0.05243758901982943]","[0.02568172071336698, -0.04931716159254652]",4.7,4.922310651398461,0.44580583802666873,82000033,,6.478839551470084,4.922310651398461
hover,hit,True,0.055586587002337144,"[-0.05501943452042024, 0.007920257547680266]","[-0.03162111114351329, 0.03093825592950338]",3.3000000000000003,3.5189757262481187,0.48309682289761013,82000034,,6.793534734003901,3.5189757262481187
hover,hit,True,0.039178131843847885,"[-0.02483222093238384, -0.030303247653332564]","[-0.04717927739852211, 0.023208549189845742]",3.6,3.744499200482862,0.5358940707938835,82000035,,6.910502961139021,3.744499200482862
hover,miss,False,0.10010660395136788,"[-0.06355245818015347, 0.07734608725679579]","[-0.04843286288554431, 0.06745445619424426]",4.1000000000000005,4.301808620950165,0.47109618093500605,82000036,,-6.262201500577287,4.301808620950165
hover,hit,True,0.05876843274454778,"[0.03247095897554302, 0.04898331869584826]","[0.021452083605298426, 0.04363275973907509]",5.1000000000000005,5.314571084964883,0.4831475957233564,82000037,,6.298613742314761,5.314571084964883
hover,hit,True,0.06338510797207947,"[0.06030189330481299, 0.019528276331697153]","[0.046024237666801235, -0.010646439635029063]",5.0,5.236497880361823,0.5294011846387772,82000038,,6.253991121897263,5.236497880361823
hover,miss,False,0.09110814848926851,"[0.09050863406641507, -0.010434648081002553]","[0.07389218446177437, 0.007453118248457544]",4.6000000000000005,4.724338985590514,0.5129571976855272,82000039,,-6.174777126066989,4.724338985590514
hover,hit,True,0.06630064165956356,"[-0.007396812164360882, -0.06588673807584511]","[0.021717635800701636, -0.046956927466670684]",3.5,3.695099599679125,0.5381936236346605,82000040,,6.582311717966684,3.695099599679125
hover,hit,True,0.009704139834474436,"[0.009190632663930755, 0.00311489986415657]","[0.04222789705720568, -0.036765475023264674]",4.2,4.329938495972406,0.4840956782153826,82000041,,6.938374033342342,4.329938495972406
hover,hit,True,0.04381176483015159,"[0.024975679365310637, -0.03599564109407838]","[0.05709943596734517, -0.017481275388511356]",4.4,4.549184396865405,0.4755604023912174,82000042,,6.663028304008332,4.549184396865405
hover,hit,True,0.052000245912595715,"[-0.024027975952790437, -0.04611596195009437]","[-0.007108062114385888, -0.05544654027283789]",5.0,5.178834067071437,0.5133013465378257,82000043,,6.416169682102417,5.178834067071437
hover,hit,True,0.05388972672702112,"[-0.05378956614023239, 0.003284086046159547]","[-0.05149552185460471, 0.037454927542972034]",2.9000000000000004,3.1446390250760246,0.44390112680287586,82000044,,6.9164688090477755,3.1446390250760246
hover,miss,False,0.09081122267791142,"[0.07465450038774113, -0.05170477479028386]","[0.06267569790177735, -0.02520514560086802]",3.9000000000000004,4.1057697946684595,0.5261138812591563,82000045,,-5.993108415340397,4.1057697946684595
hover,hit,True,0.03682578644005488,"[-0.017444087232118814, 0.03243211938135957]","[-0.03588336925518609, 0.030141219905800064]",3.6,3.8029458628601174,0.5022673912960137,82000046,,6.932575488033515,3.8029458628601174
hover,hit,True,0.06694993239264015,"[0.06654042146784683, -0.007393629572841417]","[0.05846781336602974, 0.003900559415688962]",3.9000000000000004,4.074080971190346,0.4496565970147484,82000047,,6.471630438595174,4.074080971190346
hover,hit,True,0.0689813054252092,"[-0.025806003350501414, -0.06397242131762644]","[-0.045399046216552746, -0.050203801669422135]",4.5,4.631941048551088,0.5070662712265412,82000048,,6.2875406792387665,4.631941048551088
hover,hit,True,0.03399867025897892,"[0.02809765821033758, 0.019142392287115714]","[0.024531625575950206, -0.020982714940758943]",4.800000000000001,4.971881756608706,0.443389403724222,82000049,,6.657295113656941,4.971881756608706
hover,hit,True,0.01058918890845012,"[0.01033688909689251, 0.0022977479272948548]","[-0.022680850432291177, -0.023706526133245434]",3.4000000000000004,3.6060023140671333,0.45925593848208224,82000050,,7.136156676328538,3.6060023140671333
hover,hit,True,0.056729225377157425,"[-0.04319975227332589, 0.03676936789524123]","[-0.06047086287063093, 0.02782546521981024]",4.7,4.866734710353778,0.48886808167239276,82000051,,6.427690739272553,4.866734710353778
hover,miss,False,0.09259632239521871,"[0.021742786036106403, -0.0900073895661205]","[0.027146918814281072, -0.07489651671730449]",3.5,3.6755583642732312,0.4871492207819918,82000052,,-5.933528261866579,3.6755583642732312
hover,hit,True,0.0780905352195923,"[-0.0552401057292867, 0.05519657969385071]","[-0.04347604957739756, 0.04863062453340576]",5.800000000000001,6.012429631446151,0.5107730895106793,82000053,,5.797144235693533,6.012429631446151
hover,hit,True,0.04785404190942018,"[0.03753523479988486, 0.0296835893312459]","[0.046469734513890824, 0.04025885943888793]",5.0,5.245135198270295,0.543111308299542,82000054,,6.467282799127341,5.245135198270295
hover,hit,True,0.025990964824360422,"[-0.007387119867011821, -0.024919083301187868]","[-0.01795718602173864, -0.04612508387816861]",3.0,3.1304053078778726,0.44671814372739266,82000055,,7.1666012033949205,3.1304053078778726
hover,hit,True,0.06021191970310575,"[0.024075137300630538, -0.05518933808525921]","[0.023126863325651274, -0.07801283314344502]",3.5,3.733242684120416,0.520213462362016,82000056,,6.677410459958857,3.733242684120416
hover,hit,True,0.0891709045446002,"[0.08869356758690343, -0.009214189384291652]","[0.07002750438444987, 0.005607722688091884]",4.1000000000000005,4.268391769927487,0.5332733255195623,82000057,,5.993339479345407,4.268391769927487
hover,miss,False,0.10131941963722323,"[-0.021921376680877545, -0.09891955337565377]","[-0.026532433667907182, -0.08993837617530491]",3.9000000000000004,4.063818063561094,0.47901541242255774,82000058,,-6.242361085879474,4.063818063561094
hover,hit,True,0.07694914390791777,"[-0.008695965773252622, 0.07645620267468073]","[-0.013939839016233385, 0.06058575844527841]",5.4,5.570839277310675,0.5173148537876531,82000059,,5.918991265659082,5.570839277310675
hover,hit,True,0.05058557077069926,"[-0.05051840994382228, -0.0026058063906094914]","[-0.06522676884818289, 0.007101726118021408]",4.3,4.491208579529554,0.4976933023788684,82000060,,6.609086423432417,4.491208579529554
