policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
random,miss,False,0.16467326195676968,"[-0.11849787861125788, 0.11434830986120645]","[-0.18989809502002386, 0.1264721854648482]",2.1,2.2830597338021468,0.47466774164743797,83000023,,-16.525,2.2830597338021468
random,miss,False,0.10337601461399573,"[-0.05752873159174822, -0.08588972836677067]","[-0.09618950794973426, -0.15096055238101774]",3.0,3.1790951954711377,0.5081928333068967,83000024,,-11.429125248420661,3.1790951954711377
random,miss,False,0.1709140291793879,"[0.07848045534396583, -0.1518302456671148]","[0.12604908959946087, -0.23326154091578802]",2.3000000000000003,2.4369411439648716,0.5337507643384644,83000025,,-16.575,2.4369411439648716
random,miss,False,0.09559043568523705,"[-0.09327341513366723, -0.020918925015306553]","[-0.09828392249628883, -0.09023065056376232]",3.1,3.316223975542368,0.5381985592234351,83000026,,-10.485957121558402,3.316223975542368
random,miss,False,0.2434188938033945,"[0.14034558438095218, 0.19888658779625457]","[0.15599558743798936, 0.2795777031381302]",1.9000000000000001,2.070314105923799,0.4456627553436034,83000027,,-16.475,2.070314105923799
random,miss,False,0.054043861290650856,"[-0.02191361881001637, 0.04940174342927997]","[-0.018192075508148012, 0.06969478212267365]",3.4000000000000004,3.5152505124462756,0.47511785433046017,83000028,,-6.675461839501945,3.5152505124462756
random,miss,False,0.08738483652279543,"[0.0038751761079288682, 0.08729886977646514]","[-0.011240673309841936, 0.12712408539873912]",3.8000000000000003,3.975974775423257,0.47871902705839275,83000029,,-9.722568533822303,3.975974775423257
random,miss,False,0.07236852161436141,"[0.07089332615967164, -0.014537511020347019]","[0.14243978103703703, -0.05423117450736499]",2.3000000000000003,2.5029967127497166,0.47592188174969974,83000030,,-7.8482518254051845,2.5029967127497166
random,miss,False,0.2138099430032802,"[0.17461880215988973, -0.12338138295266114]","[0.21553266487610628, -0.20360621774417223]",2.6,2.8183779052407028,0.4842003692729105,83000031,,-16.65,2.8183779052407028
random,miss,False,0.28864993844265685,"[-0.0008208033884007232, 0.28864877142428164]","[0.04682866377118457, 0.3660217971443355]",0.8,0.9145432143931792,0.4803656528438544,83000032,,-16.2,0.9145432143931792
random,miss,False,0.20764906568141026,"[-0.11293268238016307, 0.1742536763709272]","[-0.14868187768494068, 0.21620937968694587]",2.0,2.1228042140817087,0.5099503024598051,83000033,,-16.5,2.1228042140817087
random,miss,False,0.9792724933699334,"[0.9658949476904174, -0.16131201535252102]","[1.1474500839261716, -0.1840211284598671]",0.2,0.3568925759125489,0.4895110140745138,83000034,,-16.05,0.3568925759125489
random,miss,False,0.22054087559988572,"[0.1666365628589574, -0.14446637577276247]","[0.17800933023734872, -0.19352766749549905]",1.9000000000000001,2.129668753797673,0.5410280881409171,83000035,,-16.475,2.129668753797673
random,miss,False,0.1687226632167526,"[0.12988692811450214, -0.10768808192150087]","[0.17641649462046663, -0.18668706583316916]",2.1,2.263590267528681,0.44904434070751414,83000036,,-16.525,2.263590267528681
random,miss,False,0.165606422348001,"[-0.08736266568938822, -0.14068849194780883]","[-0.09153452442336107, -0.18968894269427528]",2.4000000000000004,2.51426799042665,0.4434482234409218,83000037,,-16.6,2.51426799042665
random,miss,False,0.2083192979417169,"[-0.09168763008470418, 0.18705696561309945]","[-0.14856279241753956, 0.2190470049437809]",2.1,2.316070885322109,0.44077765033572636,83000038,,-16.525,2.316070885322109
random,miss,False,0.16691385616958984,"[0.1658425690643165, 0.01888061618565292]","[0.1931200706581624, -0.030060224591376063]",2.6,2.750397315483396,0.49425897350189807,83000039,,-16.65,2.750397315483396
random,miss,False,0.21356847725160252,"[-0.06464673306287366, 0.2035492431326283]","[-0.12720120412278763, 0.3072536056485486]",0.7000000000000001,0.8627518037371238,0.4511477526138576,83000040,,-16.175,0.8627518037371238
random,miss,False,0.20399380285700713,"[-0.11914140520471253, -0.16558622276599583]","[-0.1303028186194817, -0.22409579548703742]",0.8,0.9375874283682717,0.4568907764551894,83000041,,-16.2,0.9375874283682717
random,miss,False,0.09015069576608226,"[-0.06557506446356212, 0.06186322710389747]","[-0.14399302629815405, 0.030996498066996114]",3.0,3.174852929588681,0.4756038780666632,83000042,,-9.82946746694295,3.174852929588681
random,miss,False,0.08998697623697569,"[0.08993004882290692, 0.0032003454475420757]","[0.13758102995248142, 0.0032722149572713124]",2.3000000000000003,2.544802961956248,0.5176341772426085,83000043,,-9.636034932671265,2.544802961956248
random,miss,False,0.21765545542174905,"[-0.08856362234010594, -0.1988224888508543]","[-0.0874892410832434, -0.2702642045792914]",2.4000000000000004,2.584415396937947,0.46549994516589616,83000044,,-16.6,2.584415396937947
random,miss,False,0.45669897428778444,"[-0.3386877937861452, -0.3063731898449797]","[-0.41754336816566695, -0.42460685109429397]",0.2,0.3913321305544397,0.4538085570048718,83000045,,-16.05,0.3913321305544397
random,miss,False,0.20358740990589294,"[0.12558925102282764, 0.1602347449828384]","[0.18381248339040596, 0.22181694914393585]",2.7,2.835881045378573,0.4789763632523171,83000046,,-16.675,2.835881045378573
random,miss,False,0.137814153413679,"[0.11904149145608628, -0.06943964424620555]","[0.12799302754875824, -0.1412724361729749]",2.2,2.4000270998573514,0.5041140632256864,83000047,,-16.420463050705656,2.4000270998573514
random,miss,False,0.17912914685281564,"[-0.178849735800507, -0.010001162747722586]","[-0.21293002160810615, 0.00012301751158742737]",2.6,2.8496792030519726,0.47344407741346156,83000048,,-16.65,2.8496792030519726
random,miss,False,0.283649353775125,"[0.03679772521065372, 0.2812523481081842]","[0.029493601686815613, 0.3940185528355372]",1.7000000000000002,1.8168266944538551,0.49545199750482516,83000049,,-16.425,1.8168266944538551
random,miss,False,0.1507064184871479,"[0.04183831042576455, 0.14478252779234346]","[0.02026127788977658, 0.18346987753016158]",2.2,2.3408291610736986,0.45829687078111053,83000050,,-16.55,2.3408291610736986
random,miss,False,0.8654997382771806,"[0.26156392738418816, 0.8250297624020768]","[0.30098756446119584, 0.9653890997871013]",0.2,0.31197241557859945,0.527312441085715,83000051,,-16.05,0.31197241557859945
random,miss,False,0.12161877985266564,"[0.03478999112381406, -0.11653662141342562]","[0.09807709570604242, -0.1847571096587692]",2.3000000000000003,2.460711265397033,0.49938674799073585,83000052,,-13.81945475803197,2.460711265397033
random,miss,False,0.9334112726215111,"[0.14199603357678342, 0.9225474135812045]","[0.20580134667903896, 1.0260380277938737]",0.2,0.4422115416260526,0.5092380352422398,83000053,,-16.05,0.4422115416260526
random,miss,False,0.10571593428469897,"[-0.07330352750452973, -0.07617382501279192]","[-0.15452752648040907, -0.08820704278208209]",2.7,2.899654695125765,0.5099898403562257,83000054,,-11.659911726054244,2.899654695125765
random,miss,False,0.236286605822448,"[-0.16608599723209427, 0.1680678482474078]","[-0.21151585070334228, 0.21935428723802572]",2.5,2.6585486533722182,0.5309077778675511,83000055,,-16.625,2.6585486533722182
random,miss,False,0.13393933098680946,"[-0.06842067397676767, -0.11514493370426232]","[-0.04422620347697061, -0.20789465911804517]",1.4000000000000001,1.521030398405129,0.49672789452111865,83000056,,-15.56234024074631,1.521030398405129
random,miss,False,0.12133941243977528,"[-0.08808810129329152, 0.0834490228928578]","[-0.10279624644551975, 0.1265845258663564]",3.5,3.6282895989984763,0.47900752535631985,83000057,,-14.077033132018682,3.6282895989984763
random,miss,False,0.40217997441080766,"[0.29533400349157707, 0.2729955277998434]","[0.36107126268243944, 0.30428224538007953]",0.2,0.3440106057414172,0.48209059804791554,83000058,,-16.05,0.3440106057414172
random,miss,False,0.09958766652706137,"[-0.053925119385269726, -0.08372445773840274]","[-0.1403813909806298, -0.11101819165876262]",3.0,3.170022392187866,0.5094993708967288,83000059,,-10.948564577690737,3.170022392187866
random,miss,False,0.19109271406217748,"[0.04968561644524638, 0.18452036442112557]","[0.07246008755929409, 0.22648635288225055]",2.1,2.213637572815686,0.5260740979003284,83000060,,-16.525,2.213637572815686
random,miss,False,1.0148229309879067,"[0.7472941228747526, 0.686598190483881]","[0.8931638596059744, 0.7686015680104168]",0.2,0.3201290003158681,0.5358608227023741,83000061,,-16.05,0.3201290003158681
random,miss,False,0.2535142649700075,"[-0.23151979151031432, -0.10328634315486136]","[-0.3127645458265448, -0.1503980928844859]",1.6,1.7751416688025567,0.45596802517199364,83000062,,-16.4,1.7751416688025567
random,miss,False,0.1617870255271198,"[0.08354427619382068, 0.1385474487104094]","[0.17446326285360883, 0.1982537496664193]",2.8000000000000003,2.921022229287876,0.5250699483291668,83000063,,-16.7,2.921022229287876
random,miss,False,0.10242424681662228,"[-0.07265155879957545, -0.07219748846008558]","[-0.054565321423778554, -0.05301634011660985]",5.2,5.436344356971141,0.5222268620180294,83000064,,-11.856703959970224,5.436344356971141
random,miss,False,0.1809740029538438,"[-0.10999251328394105, -0.14371234034215682]","[-0.20129599468531917, -0.1511600243664136]",1.7000000000000002,1.930675124790482,0.45232029946653424,83000065,,-16.425,1.930675124790482
random,hit,True,0.033427502532557316,"[0.025599358935818495, -0.021495830936236342]","[-0.022610802029088717, -0.004015854292129954]",3.6,3.8135677798368888,0.5258577108440873,83000066,,6.401626296522421,3.8135677798368888
random,miss,False,0.396142411612213,"[-0.3184244274988668, 0.23565800272844306]","[-0.39840784759982134, 0.2976852075429789]",0.2,0.3125131575936098,0.49143641322734666,83000067,,-16.05,0.3125131575936098
random,miss,False,0.7483598070612509,"[-0.5102547028439097, -0.5474326799255101]","[-0.5823096585296103, -0.6231389359093127]",0.2,0.31784908128763256,0.44540696850938083,83000068,,-16.05,0.31784908128763256
random,miss,False,0.13222550386527573,"[0.08108429117680666, 0.10444578304929732]","[0.15083333206781774, 0.17096749947713868]",2.2,2.3637487686962313,0.46834011309038664,83000069,,-15.47723992026628,2.3637487686962313
random,miss,False,1.3122905668211253,"[1.3117073977560583, 0.03911821110097205]","[1.4363963027912792, 0.008363551463974783]",0.30000000000000004,0.4145844830344322,0.45949510123322695,83000070,,-16.075,0.4145844830344322
random,miss,False,1.1844978760892924,"[-0.11850946188387543, 1.1785545069720105]","[-0.16015023645983348, 1.3216229361318215]",0.2,0.34401880938350893,0.5061712627549747,83000071,,-16.05,0.34401880938350893
random,miss,False,0.1269160810014459,"[0.061574553753655614, 0.11097867338729436]","[0.1540268199395255, 0.18020250195463444]",2.0,2.129653146891132,0.520544851196176,83000072,,-14.567307260478488,2.129653146891132
random,miss,False,0.11946442803079049,"[-0.04941375354556443, 0.10876594377498014]","[-0.12842179101017948, 0.21637475854214558]",0.6000000000000001,0.8090383218418753,0.5277208766368097,83000073,,-13.069843477952451,0.8090383218418753
random,miss,False,0.06819561255960353,"[-0.03512894371566887, -0.058451679922829625]","[-0.08353479030265187, -0.007739663779669168]",3.6,3.761078909136003,0.542406357349646,83000074,,-7.806650982737223,3.761078909136003
random,miss,False,0.06487825177260251,"[-0.06476099171446147, 0.0038989107746464913]","[-0.04656301489237934, 0.030152239947426912]",4.3,4.454580490041071,0.4598372679740011,83000075,,-7.705742220668251,4.454580490041071
random,miss,False,0.18811433035712777,"[0.11509883409850222, 0.1487926734583261]","[0.14934527049247942, 0.21830026259329718]",1.1,1.2431848446849236,0.47802191834865954,83000076,,-16.275,1.2431848446849236
random,miss,False,0.22272890827111208,"[0.16071313363544215, 0.1542058859340913]","[0.23229529909411364, 0.17124891433414585]",1.8,2.0182879080180394,0.46224472549709095,83000077,,-16.45,2.0182879080180394
random,miss,False,0.08488936493935494,"[0.08350430262510848, 0.015272056930920722]","[0.14380769225043302, 0.05075073078215338]",2.2,2.4389871397009686,0.456059521880431,83000078,,-9.053877674879367,2.4389871397009686
random,miss,False,0.20964470889719972,"[-0.17856473029643322, -0.10984325679236606]","[-0.2756611991488026, -0.13946933914448262]",1.8,1.9672945121677428,0.5228871334736145,83000079,,-16.45,1.9672945121677428
random,miss,False,0.07538239287566624,"[0.07506220791550176, 0.006940468176663592]","[0.12081797444543513, -0.028024972463112932]",2.3000000000000003,2.4109102333178978,0.4465346790611072,83000080,,-8.12656572228831,2.4109102333178978
random,miss,False,0.14624484794600587,"[-0.004279643615854881, -0.14618221574894685]","[-0.017789770652875736, -0.19835605954218385]",2.1,2.2704408929589057,0.5370414639535577,83000081,,-16.525,2.2704408929589057
random,miss,False,0.07331790011805495,"[0.06181302889984325, 0.039429226925571666]","[0.13772771195529443, 0.024991894543981326]",1.8,2.048497340834858,0.4773688694556458,83000082,,-7.809696548575675,2.048497340834858
random,miss,False,0.23451536550553004,"[-0.06451007589729688, 0.22546819457723377]","[-0.1451954879217797, 0.28740026778209593]",1.8,1.9941680703479685,0.5251180758171506,83000083,,-16.45,1.9941680703479685
random,miss,False,0.09791961603434911,"[0.00376550295437425, 0.09784718796069183]","[0.020323326597670527, 0.1382489754188246]",3.1,3.2679638480411635,0.49943715096190033,83000084,,-10.767657002696472,3.2679638480411635
random,miss,False,0.1432101924947362,"[0.07676944286874028, -0.12089504487778903]","[0.0645277936104386, -0.19176902110736965]",2.2,2.316413948489373,0.4570351547052172,83000085,,-16.55,2.316413948489373
random,miss,False,0.11043132468370988,"[0.02834916476516583, 0.10673051264055856]","[0.07237822744038261, 0.13229246906070544]",3.3000000000000003,3.531530572405041,0.44515945268561263,83000086,,-12.446923419624346,3.531530572405041
random,miss,False,0.2270935245722237,"[0.170176029587293, -0.1503714994822488]","[0.2260341332453169, -0.1878989296248533]",2.7,2.824427718106642,0.537887303960902,83000087,,-16.675,2.824427718106642
random,miss,False,0.12925285788815397,"[0.12463942802858691, -0.03422446862935975]","[0.15260140453254012, -0.06193764281208187]",2.2,2.3337357010469213,0.5307254208830273,83000088,,-14.991438295159577,2.3337357010469213
random,miss,False,0.23051541211543589,"[0.10271522851067297, 0.20636602689093347]","[0.10073813526438938, 0.30482098023674187]",1.8,2.026481499326367,0.5165874876510149,83000089,,-16.45,2.026481499326367
random,miss,False,0.12474748964497108,"[0.08355034496602823, -0.09263517705914881]","[0.17454624838971336, -0.14186638590777395]",2.8000000000000003,2.986695708167133,0.5368200933228889,83000090,,-14.426210107951356,2.986695708167133
random,miss,False,0.17771163829650494,"[0.015164627141162582, 0.17706343628682156]","[-0.0012655533859599194, 0.26960593572492025]",1.4000000000000001,1.5904704252247075,0.4860849347763171,83000091,,-16.35,1.5904704252247075
random,miss,False,0.10194828085163914,"[-0.09160162412079709, -0.04475035672524742]","[-0.19971719423212342, -0.06885926312721802]",1.1,1.3302853272679998,0.5059524232376278,83000092,,-10.77090748037793,1.3302853272679998
random,hit,True,0.03964532532254997,"[-0.03869968902588919, 0.008607316029419027]","[-0.005621895425203777, 0.06658079955544463]",3.2,3.391577143811876,0.4709870947653434,83000093,,6.217655112543236,3.391577143811876
random,miss,False,0.22290755677092602,"[-0.21399704719225476, 0.062394251807193726]","[-0.2884936912720584, 0.10497926693118728]",0.6000000000000001,0.790040025550292,0.5161165690298178,83000094,,-16.15,0.790040025550292
random,miss,False,0.17589309741551198,"[-0.07515750846501842, 0.15902745247206054]","[-0.10776432977545285, 0.19457441400025557]",3.3000000000000003,3.4137435444968336,0.5185114900979737,83000095,,-16.825,3.4137435444968336
random,miss,False,0.08451772369232212,"[-0.0781771512898436, 0.03211819786875679]","[-0.18053164616021444, 0.07506453283595275]",2.7,2.9348704429328896,0.4930005153785746,83000096,,-9.139528511332317,2.9348704429328896
random,hit,True,0.031281928754666476,"[0.023916397596941225, 0.020163456861288773]","[0.004865271123970644, 0.06596768698811394]",3.2,3.4408355769352323,0.5403833954996736,83000097,,6.588400583367481,3.4408355769352323
random,miss,False,0.07453602253362965,"[0.06143523472118614, 0.04220581227611325]","[0.06034405578796714, 0.10110993365117082]",3.4000000000000004,3.5576894348929287,0.4622999782185881,83000098,,-8.322261659458592,3.5576894348929287
random,miss,False,0.11339655930594218,"[-0.07201818615352254, -0.08759087010403901]","[-0.16123315140757236, -0.08756313407895386]",2.0,2.193562588286987,0.5087357824707772,83000099,,-12.536737289016287,2.193562588286987
random,miss,False,0.11181318277875393,"[-0.07297927446375732, 0.0847125335582558]","[-0.1552420117933527, 0.14903503225775497]",2.6,2.7138941779692134,0.5317771903935327,83000100,,-12.463867401946898,2.7138941779692134
random,miss,False,0.15405718036376223,"[0.0813063033778593, -0.13085449878647762]","[0.08661715791418192, -0.1970608460240856]",3.1,3.347124493611991,0.5113166885530577,83000101,,-16.775,3.347124493611991
random,miss,False,0.46737025940110494,"[-0.3969176165621334, -0.2467617576434633]","[-0.5052403680687263, -0.3734176557985605]",0.30000000000000004,0.46084809161337537,0.5235041721346035,83000102,,-16.075,0.46084809161337537
random,miss,False,0.1764795189560119,"[-0.16930176191513258, 0.0498190126696338]","[-0.2299882616399564, 0.032421093353453403]",2.9000000000000004,3.010303660716169,0.529990233391591,83000103,,-16.725,3.010303660716169
random,miss,False,0.18350855910471472,"[-0.09261375237874274, -0.1584237486458943]","[-0.12005924365429725, -0.2392852728191854]",1.7000000000000002,1.882922179523825,0.46525111864847196,83000104,,-16.425,1.882922179523825
random,miss,False,0.1201834419359772,"[-0.09069686070612842, 0.07885517848329013]","[-0.1656388332256612, 0.056671370984111874]",2.3000000000000003,2.500818501899537,0.4698303231639482,83000105,,-13.6025373222365,2.500818501899537
random,miss,False,0.9749558189418126,"[-0.8868378259324086, -0.40504014539793387]","[-1.1035674982499792, -0.5194050223270175]",0.2,0.43356934589529905,0.5401329133308209,83000106,,-16.05,0.43356934589529905
random,miss,False,0.1974867030003415,"[0.08439136861453309, 0.1785471779819303]","[0.16096668585254084, 0.2372644317284657]",1.4000000000000001,1.6009528220166052,0.4946528047482535,83000107,,-16.35,1.6009528220166052
random,miss,False,0.14422115123599616,"[0.016514701588525055, 0.14327248547881777]","[0.018770498576053923, 0.22320150383302725]",1.0,1.2248403989864192,0.44546504768799133,83000108,,-16.25,1.2248403989864192
random,miss,False,0.1275276604232527,"[0.06447605861737035, 0.11002791481345939]","[0.11878792032303684, 0.12132583951097067]",3.2,3.4309327119894837,0.4820334439946322,83000109,,-14.964565108142784,3.4309327119894837
random,miss,False,0.043487655930778996,"[0.04208665422018323, 0.010949418016705327]","[0.037487543817593706, 0.03914879605048608]",4.4,4.628098462329609,0.511992386781532,83000110,,-6.281985136471135,4.628098462329609
random,miss,False,0.10735027446610179,"[0.06998013557068104, 0.08140554068032771]","[0.057989295756434175, 0.16335104219592914]",2.2,2.4195161474351434,0.4710842190710454,83000111,,-11.752550892467116,2.4195161474351434
random,miss,False,0.08661071736751383,"[-0.07361040566724815, 0.04563906813705252]","[-0.12919701709253228, 0.0838603482305103]",3.3000000000000003,3.501598577475887,0.5231475428192557,83000112,,-9.513385226822102,3.501598577475887
random,miss,False,0.08159975392725748,"[0.023199781039202158, -0.07823228234381283]","[-0.002325239934566417, -0.13673910473554474]",3.5,3.700476958332124,0.515097201078072,83000113,,-9.036574900618108,3.700476958332124
random,miss,False,0.16158052996234457,"[-0.059981062255706104, -0.1500351286652204]","[-0.10405654320633304, -0.23059018978517354]",2.6,2.7706309792446806,0.5105192383363223,83000114,,-16.65,2.7706309792446806
random,miss,False,1.1513967192533137,"[0.3990044726333245, -1.080050848768657]","[0.4058738252768006, -1.1576031212593303]",0.2,0.34646036963338805,0.4678886886380484,83000115,,-16.05,0.34646036963338805
random,miss,False,0.25670563446829264,"[0.16176944960742473, -0.19931991355978343]","[0.18221985787778805, -0.24753250732333823]",0.7000000000000001,0.8661577065402999,0.44022953049591473,83000116,,-16.175,0.8661577065402999
random,miss,False,0.3490366387499998,"[-0.017372509186999036, -0.3486040319824851]","[-0.01625244981194693, -0.39948147391928424]",0.2,0.43651890639199925,0.5153412612355962,83000117,,-16.05,0.43651890639199925
random,miss,False,0.19771486122987325,"[-0.04960526596357666, -0.1913909191676315]","[-0.08336905316432815, -0.2634353144797444]",2.5,2.68630709240192,0.516994524422626,83000118,,-16.625,2.68630709240192
random,miss,False,0.17841339302822912,"[0.14495084976511052, -0.10402206479501219]","[0.1617380989010112, -0.22333103167549506]",2.1,2.2644209665850363,0.532594833574738,83000119,,-16.525,2.2644209665850363
random,miss,False,0.09353919475542563,"[0.0925425513856415, -0.013618264886884349]","[0.12737423938581968, -0.07097249669682994]",2.5,2.6649928886652248,0.5200241009136659,83000120,,-10.093488097183403,2.6649928886652248
random,miss,False,0.08920901615147554,"[-0.04630834855662218, -0.07624818303850009]","[-0.05988995490397457, -0.1452864559912069]",2.1,2.3052800201214043,0.4653026973228511,83000121,,-9.498905351696392,2.3052800201214043
random,miss,False,0.0986300039391864,"[-0.08542737641060019, -0.049295446408827215]","[-0.10349820130150786, -0.09614751124989768]",3.4000000000000004,3.5310658136968525,0.5229327353248274,83000122,,-10.929923548152452,3.5310658136968525
random,miss,False,0.18399110411546987,"[0.17257758473447332, 0.06379422889921436]","[0.24756615679186716, 0.09516193588304352]",2.5,2.628614910329754,0.4636940731822198,83000123,,-16.625,2.628614910329754
random,miss,False,0.21751169568574122,"[0.17654703570500754, -0.12705306743192502]","[0.20879868516367286, -0.1523318543733717]",2.5,2.7276603694510997,0.5060063421842143,83000124,,-16.625,2.7276603694510997
random,miss,False,0.0817320591646133,"[0.04250135899026375, -0.06981234832942218]","[0.10946268050039054, -0.1289245163935492]",2.3000000000000003,2.5198785436962217,0.4865137478028659,83000125,,-8.750080934554905,2.5198785436962217
random,miss,False,0.14506488012273394,"[0.14472496969283813, -0.009924847224529628]","[0.21599301253153708, 0.03009774562596868]",1.5,1.721043786222264,0.4848145899641212,83000126,,-16.375,1.721043786222264
random,miss,False,0.18939961822471857,"[0.15140435158725768, -0.11379339921151493]","[0.2379551239182064, -0.14638300030240764]",2.3000000000000003,2.5194669621594747,0.501761100404425,83000127,,-16.575,2.5194669621594747
random,hit,True,0.02635692149542937,"[-0.025871407994718376, 0.005035628966380342]","[-0.09260965742361549, -0.002995470072249007]",2.7,2.864994784702086,0.5065669108192697,83000128,,6.890820430802359,2.864994784702086
random,miss,False,0.1517294824625857,"[0.11677833232383453, 0.09687443908497308]","[0.11849195405787946, 0.13344436900301937]",2.7,2.853880643091073,0.4669605673842761,83000129,,-16.675,2.853880643091073
random,miss,False,0.05556949555330157,"[0.01612388986052582, 0.05317883988781662]","[-0.05040588073892038, 0.10618260099781572]",3.1,3.3278773192985835,0.5392267859817543,83000130,,-6.704980522530252,3.3278773192985835
random,miss,False,0.10713947556921594,"[0.1019384903004782, -0.032975921829509605]","[0.13472630946267372, -0.07166532644955446]",3.1,3.3255892071376834,0.49290253714879345,83000131,,-11.949292015779134,3.3255892071376834
random,miss,False,0.19960860287304177,"[-0.17576663807231213, -0.09460276571900285]","[-0.2834856970706041, -0.10812830542142406]",0.2,0.4290194014695403,0.4735307836796413,83000132,,-16.05,0.4290194014695403
random,miss,False,0.17360064575617457,"[-0.15379070824912822, -0.08053323700927673]","[-0.20679655654565443, -0.15101649693758656]",0.6000000000000001,0.8037947024052913,0.4795987040254268,83000133,,-16.15,0.8037947024052913
